DRUH,ID_IND,KOMPILACE,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,...9,LIM_INDLIST
Coleanthus subtilis,POP_REPROUSP,NA,val,do 10 %,NA,ano,lok,NA,NA,"0%, do 10 %, 11-50 %"
Coleanthus subtilis,POP_REPROUSP,NA,val,11-50 %,NA,ano,lok,NA,NA,"0%, do 10 %, 11-50 %"
Coleanthus subtilis,STA_POKRDNO,NA,val,51-100 %,NA,ne,lok,NA,NA,51-100 %
Gentianella praecox subsp. bohemica,POP_POCET,NA,min,25,kvetoucí a plodní jedinci,ano,lok,NA,NA,alespoò 25 kvetoucí a plodní jedinci
Gentianella praecox subsp. bohemica,POP_TREND,NA,max,1,posledních dvou let s menším poètem jedincù než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším poètem jedincù než je referenèní hodnota
Gentianella praecox subsp. bohemica,STA_STUPENZACH,NA,val,dobrý,NA,ne,lok,NA,NA,"dobrý, støední"
Gentianella praecox subsp. bohemica,STA_STUPENZACH,NA,val,støední,NA,ne,lok,NA,NA,"dobrý, støední"
Gentianella praecox subsp. bohemica,STA_ZAPOJENICELK,NA,val,øídký nezapojený,NA,ne,lok,NA,NA,"øídký nezapojený, støednì zapojený"
Gentianella praecox subsp. bohemica,STA_ZAPOJENICELK,NA,val,støednì zapojený,NA,ne,lok,NA,NA,"øídký nezapojený, støednì zapojený"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE1,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE1,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE1,NA,val,25-50 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE1,NA,val,50-75 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE0,NA,val,0%,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE0,NA,val,do 5 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTE0,NA,val,5-25 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTINVAZNI,NA,val,0%,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTINVAZNI,NA,val,do 5 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTINVAZNI,NA,val,5-25 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTEXPANZNI,NA,val,0%,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTEXPANZNI,NA,val,do 5 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,STA_POKRYVNOSTEXPANZNI,NA,val,5-25 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Gentianella praecox subsp. bohemica,POP_POSKPERC,NA,max,1,jedinci,ne,lok,NA,NA,nejvýš 1 jedinci
Adenophora liliifolia,POP_TREND,NA,max,1,posledních dvou let s menším poètem jedincù než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším poètem jedincù než je referenèní hodnota
Adenophora liliifolia,POP_VITAL,NA,min,20,kvetoucí a plodné trsy,ano,lok,NA,NA,alespoò 20 kvetoucí a plodné trsy
Adenophora liliifolia,POP_POCET,NA,min,80,trsù,ano,lok,NA,NA,alespoò 80 trsù
Adenophora liliifolia,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRSTAR,NA,val,do 5 %,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRSTAR,NA,val,5-25 %,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %"
Adenophora liliifolia,STA_POKRYVNOSTINVAZNI,NA,val,do 5 %,NA,ne,lok,NA,NA,"0, do 5 %"
Adenophora liliifolia,STA_POKRYVNOSTEXPANZNI,NA,val,0%,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRYVNOSTEXPANZNI,NA,val,do 5 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRYVNOSTEXPANZNI,NA,val,5-25 %,NA,ne,lok,NA,NA,"0%, do 5 %, 5-25 %"
Adenophora liliifolia,STA_POKRYVNOSTE2E3,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %, 25-50 %"
Adenophora liliifolia,STA_POKRYVNOSTE2E3,NA,val,do 5 %,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %, 25-50 %"
Adenophora liliifolia,STA_POKRYVNOSTE2E3,NA,val,5-25 %,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %, 25-50 %"
Adenophora liliifolia,STA_POKRYVNOSTE2E3,NA,val,25-50 %,NA,ne,lok,NA,NA,"0, do 5 %, 5-25 %, 25-50 %"
Adenophora liliifolia,POP_POSKPERC,NA,max,2,poèet lodyh,ne,lok,"limit byl do metodiky zmìnìn z 25 na 50 %, což nám sedí do chlívku.",NA,nejvýš 2 poèet lodyh
Dianthus arenarius subsp. bohemicus,STA_POKRPUDA,NA,val,5-25 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100"
Dianthus arenarius subsp. bohemicus,STA_POKRPUDA,NA,val,25-50 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100"
Dianthus arenarius subsp. bohemicus,STA_POKRPUDA,NA,val,50-75 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100"
Dianthus arenarius subsp. bohemicus,STA_POKRPUDA,NA,val,75-100,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100"
Pulsatilla patens,STA_POKRPUDA,NA,val,5-25 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100 %"
Pulsatilla patens,STA_POKRPUDA,NA,val,25-50 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100 %"
Pulsatilla patens,STA_POKRPUDA,NA,val,50-75 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100 %"
Pulsatilla patens,STA_POKRPUDA,NA,val,75-100 %,NA,ne,lok,NA,NA,"5-25 %, 25-50 %, 50-75 %, 75-100 %"
Ligularia sibirica,STA_POKRRAKOS,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Ligularia sibirica,STA_POKRRAKOS,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Ligularia sibirica,STA_POKRRAKOS,NA,val,25-50 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Ligularia sibirica,STA_POKRRAKOS,NA,val,50-75 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Ligularia sibirica,STA_HYDROPOMERY,NA,val,dobré,NA,ne,lok,NA,NA,"dobré, zhoršené"
Ligularia sibirica,STA_HYDROPOMERY,NA,val,zhoršené,NA,ne,lok,NA,NA,"dobré, zhoršené"
Aconitum firmum subsp. moravicum,STA_HYDROPOMERY,NA,val,dobré,NA,ne,lok,NA,NA,"dobré, zhoršené"
Aconitum firmum subsp. moravicum,STA_HYDROPOMERY,NA,val,zhoršené,NA,ne,lok,NA,NA,"dobré, zhoršené"
Cirsium brachycephalum,STA_POKRVOLPUD,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Cirsium brachycephalum,STA_POKRVOLPUD,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,POP_POCET,NA,min,25,poèet jedincù,ano,lok,NA,NA,alespoò 25 poèet jedincù
Echium maculatum,POP_TREND,NA,max,1,posledních dvou let s menším poètem jedincù než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším poètem jedincù než je referenèní hodnota
Echium maculatum,POP_POSKPOC,NA,max,2,poèet typù poškození rostlin,ne,lok,NA,"nezjištìno = 1, neexistuje záznam parametru = 2",nejvýš 2 poèet typù poškození rostlin
Echium maculatum,POP_POSKPERC,NA,max,1,poèet jedincù,ne,lok,NA,NA,nejvýš 1 poèet jedincù
Echium maculatum,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,STA_POKRSTAR,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,STA_POKRDREV,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,0
Echium maculatum,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Echium maculatum,STA_POKRYVNOSTEXPANZNI,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,POP_POCET,NA,min,150,poèet prýtù,ano,lok,NA,NA,alespoò 150 poèet prýtù
Iris humilis subsp. arenaria,POP_TREND,NA,max,1,posledních dvou let s menším poètem prýtù než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším poètem prýtù než je referenèní hodnota
Iris humilis subsp. arenaria,POP_POSKPOC,NA,max,2,poèet typù poškození rostlin,ne,lok,NA,NA,nejvýš 2 poèet typù poškození rostlin
Iris humilis subsp. arenaria,POP_POSKPERC,NA,max,1,poètu prýtù,ne,lok,NA,NA,nejvýš 1 poètu prýtù
Iris humilis subsp. arenaria,STA_POKRDREV,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,STA_POKRDREV,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,STA_POKRSTAR,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTE1,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTE1,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTE1,NA,val,25-50 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTE1,NA,val,50-75 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,0
Iris humilis subsp. arenaria,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Iris humilis subsp. arenaria,STA_POKRYVNOSTEXPANZNI,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Jurinea cyanoides,STA_POKRVOLPUD,NA,val,0,NA,ne,lok,NA,NA,"0, do 5 %"
Jurinea cyanoides,STA_POKRVOLPUD,NA,val,do 5 %,NA,ne,lok,NA,NA,"0, do 5 %"
Luronium natans,STA_POC_OST_NATASUB_DRH,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Luronium natans,STA_POC_OST_NATASUB_DRH,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Klasea lycopifolia,POP_POPULACE,NA,min,100,m2,ano,lok,nový parametr,nepøechází do dat (v NDOP to ale je),alespoò 100 m2
Stipa zalesskii,POP_POCET,NA,min,25,poèet trsù,ano,lok,NA,NA,alespoò 25 poèet trsù
Stipa zalesskii,POP_TREND,NA,max,1,posledních dvou let s menším poètem trsù než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menším poètem trsù než je referenèní hodnota
Stipa zalesskii,POP_POSKPOC,NA,max,2,poèet typù poškození rostlin,ne,lok,NA,NA,nejvýš 2 poèet typù poškození rostlin
Stipa zalesskii,POP_POSKPERC,NA,max,1,poètu trsù,ne,lok,NA,NA,nejvýš 1 poètu trsù
Stipa zalesskii,STA_POKRSTAR,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Stipa zalesskii,STA_POKRSTAR,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Stipa zalesskii,STA_POKRYVNOSTE1,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Stipa zalesskii,STA_POKRYVNOSTE1,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Stipa zalesskii,STA_POKRYVNOSTE1,NA,val,25-50 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Stipa zalesskii,STA_POKRYVNOSTE1,NA,val,50-75 %,NA,ne,lok,NA,NA,"0, do 25 %, 25-50 %, 50-75 %"
Stipa zalesskii,STA_POKRYVNOSTE2E3,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Stipa zalesskii,STA_POKRYVNOSTE2E3,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Stipa zalesskii,STA_POKRYVNOSTINVAZNI,NA,val,0,NA,ne,lok,NA,NA,0
Stipa zalesskii,STA_POKRYVNOSTEXPANZNI,NA,val,0,NA,ne,lok,NA,NA,"0, do 25 %"
Stipa zalesskii,STA_POKRYVNOSTEXPANZNI,NA,val,do 25 %,NA,ne,lok,NA,NA,"0, do 25 %"
Trichomanes speciosum,POP_PLOCHA,NA,min,10,cm2,ano,lok,NA,NA,alespoò 10 cm2
Trichomanes speciosum,POP_TREND,NA,max,1,posledních dvou let s menší hodnotou èisté populace než je referenèní hodnota,ano,lok,NA,NA,nejvýš 1 posledních dvou let s menší hodnotou èisté populace než je referenèní hodnota
Trichomanes speciosum,POP_POSKPOC,NA,max,2,poèet typù poškození rostlin,ne,lok,NA,NA,nejvýš 2 poèet typù poškození rostlin
Trichomanes speciosum,POP_POSKPERC,NA,max,1,èisté plochy populace,ne,lok,NA,NA,nejvýš 1 èisté plochy populace
Trichomanes speciosum,STA_STUPENZACH,NA,val,dobrý,NA,ne,lok,NA,NA,"dobrý, støední"
Trichomanes speciosum,STA_STUPENZACH,NA,val,støední,NA,ne,lok,NA,NA,"dobrý, støední"
Trichomanes speciosum,STA_VLHPOM,NA,val,dobré,NA,ne,lok,nový parametr,nepøechází do dat (v NDOP to ale je),"dobré, støední"
Trichomanes speciosum,STA_VLHPOM,NA,val,støední,NA,ne,lok,nový parametr,nepøechází do dat (v NDOP to ale je),"dobré, støední"
Cobitis elangotoides,POP_DYN,NA,max,50,NA,ano,lok,NA,NA,nejvýš 50 NA
Cobitis elangotoides,POP_VITALITA,NA,val,2,NA,ano,lok,NA,NA,2
Cobitis elangotoides,STA_DNOPOCETTYPU,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Cobitis elangotoides,STA_DNOTYP,NA,val,bahno,NA,ne,lok,NA,NA,"bahno, písek"
Cobitis elangotoides,STA_DNOTYP,NA,val,písek,NA,ne,lok,NA,NA,"bahno, písek"
Cobitis elangotoides,STA_POCETTYPU,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Cobitis elangotoides,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, tùnì"
Cobitis elangotoides,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, tùnì"
Cobitis elangotoides,STA_VEGETACE,NA,val,submerzní,NA,ne,lok,NA,NA,submerzní
Cottus gobio,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Cottus gobio,POP_VITALITA,NA,val,3,NA,ano,lok,NA,NA,3
Cottus gobio,STA_DNO,NA,val,balvany,NA,ne,lok,NA,NA,"balvany, kameny, štìrk"
Cottus gobio,STA_DNO,NA,val,kameny,NA,ne,lok,NA,NA,"balvany, kameny, štìrk"
Cottus gobio,STA_DNO,NA,val,štìrk,NA,ne,lok,NA,NA,"balvany, kameny, štìrk"
Cottus gobio,STA_DNOPOCET,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Cottus gobio,STA_DNOPREF,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Cottus gobio,STA_DNOPREF,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Cottus gobio,STA_DNOPREF,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Cottus gobio,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Cottus gobio,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Cottus gobio,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Cottus gobio,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Cottus gobio,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Eudontomyzon mariae,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Eudontomyzon mariae,POP_VITALITA,NA,val,3,kategorie,ano,lok,NA,NA,3
Eudontomyzon mariae,STA_ODHADCELKOVEPLOCHYJEMNYCHNAPLAVUVHODNYCHPROVYVOJLAREV,NA,min,10,m2,ne,lok,NA,NA,alespoò 10 m2
Eudontomyzon mariae,STA_ODHADCELKOVEPLOCHYPROUDNYCHUSEKUSESTERKOPISKOVYMDNEMVHODNYCHPROTRENI,NA,min,10,m2,ne,lok,NA,NA,alespoò 10 m2
Gymnocephalus baloni,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Gymnocephalus baloni,STA_DNOPOCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Gymnocephalus baloni,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Gymnocephalus baloni,STA_DNOTYP,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Gymnocephalus baloni,STA_DNOTYP,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Gymnocephalus baloni,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje"
Gymnocephalus baloni,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje"
Gymnocephalus baloni,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Gymnocephalus baloni,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Gymnocephalus baloni,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Gymnocephalus baloni,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Gymnocephalus baloni,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Gymnocephalus schraetser,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Gymnocephalus schraetser,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,kameny
Gymnocephalus schraetser,STA_POCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Gymnocephalus schraetser,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Gymnocephalus schraetser,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Gymnocephalus schraetser,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Gymnocephalus schraetser,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Gymnocephalus schraetser,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Gymnocephalus schraetser,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Gymnocephalus schraetser,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Lampetra planeri,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Lampetra planeri,POP_VITALITA,NA,min,3,kategorie,ano,lok,NA,NA,alespoò 3 kategorie
Lampetra planeri,STA_DNOTYP,NA,val,kompaktní jílové dno,NA,ne,lok,NA,NA,kompaktní jílové dno
Lampetra planeri,STA_ODHADCELKOVEPLOCHYJEMNYCHNAPLAVUVHODNYCHPROVYVOJLAREV,NA,val,10,m2,ne,lok,NA,NA,10
Lampetra planeri,STA_ODHADCELKOVEPLOCHYPROUDNYCHUSEKUSESTERKOPISKOVYMDNEMVHODNYCHPROTRENI,NA,val,10,m2,ne,lok,NA,NA,10
Leuciscus aspius,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Leuciscus aspius,POP_VITALITA,NA,min,1,jedinec tohoroèní,ano,lok,NA,NA,alespoò 1 jedinec tohoroèní
Leuciscus aspius,STA_DNOPOCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Leuciscus aspius,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, štìrk"
Leuciscus aspius,STA_DNOTYP,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, štìrk"
Leuciscus aspius,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Leuciscus aspius,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Leuciscus aspius,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, peøeje, tùnì"
Leuciscus aspius,STA_PROUDPOCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Leuciscus aspius,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Leuciscus aspius,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Leuciscus aspius,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Leuciscus aspius,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Misgurnus fossilis,DNO_POCETTYPU,NA,min,2,NA,NA,lok,NA,NA,alespoò 2 NA
Misgurnus fossilis,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Misgurnus fossilis,POP_VITALITA,NA,min,3,kategorie,ano,lok,NA,NA,alespoò 3 kategorie
Misgurnus fossilis,STA_DNO,NA,val,bahno,NA,ne,lok,NA,NA,"bahno, písek"
Misgurnus fossilis,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"bahno, písek"
Misgurnus fossilis,STA_PROUD,NA,val,kaskády,NA,ne,lok,NA,NA,"kaskády, mírný, peøeje, tùnì"
Misgurnus fossilis,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"kaskády, mírný, peøeje, tùnì"
Misgurnus fossilis,STA_PROUD,NA,val,peøeje,NA,ne,lok,NA,NA,"kaskády, mírný, peøeje, tùnì"
Misgurnus fossilis,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"kaskády, mírný, peøeje, tùnì"
Misgurnus fossilis,STA_VEGETACE,NA,val,submerzní,NA,ne,lok,NA,NA,submerzní
Pelecus cultratus,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Pelecus cultratus,STA_DNOPOCETTYPU,NA,min,3,NA,ne,lok,NA,NA,alespoò 3 NA
Pelecus cultratus,STA_DNOTYP,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Pelecus cultratus,STA_DNOTYP,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Pelecus cultratus,STA_DNOTYP,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Pelecus cultratus,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, tùnì"
Pelecus cultratus,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, tùnì"
Pelecus cultratus,STA_PROUDPOCETTYPU,NA,min,2,NA,ne,lok,NA,NA,alespoò 2 NA
Pelecus cultratus,STA_TRASATOKU,NA,neg,umìle napøímený,NA,ne,lok,NA,NA,
Pelecus cultratus,STA_UPRAVABREHU,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Pelecus cultratus,STA_UPRAVADNA,NA,max,49,%,ne,lok,NA,NA,nejvýš 49 %
Pelecus cultratus,STA_VARIABILITAHLOUBEK,NA,neg,antropogenní nízká,NA,ne,lok,NA,NA,
Rhodeus amarus,POP_DYN,NA,max,50,%,ano,lok,NA,NA,nejvýš 50 %
Rhodeus amarus,POP_VITALITA,NA,min,2,kategorie,ano,lok,NA,NA,alespoò 2 kategorie
Rhodeus amarus,STA_DALSIPARAMETRY,NA,val,anodonta,NA,ne,lok,NA,NA,anodonta
Rhodeus amarus,STA_DNO,NA,val,bahno,NA,ne,lok,NA,NA,"bahno, písek"
Rhodeus amarus,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"bahno, písek"
Rhodeus amarus,STA_DNOPOCETTYPU,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Rhodeus amarus,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, tùnì, vysoká"
Rhodeus amarus,STA_PROUD,NA,val,tùnì,NA,ne,lok,NA,NA,"mírný, tùnì, vysoká"
Rhodeus amarus,STA_PROUD,NA,val,vysoká,NA,ne,lok,NA,NA,"mírný, tùnì, vysoká"
Rhodeus amarus,STA_PROUDPOCETTYPU,NA,min,1,NA,ne,lok,NA,NA,alespoò 1 NA
Rhodeus amarus,STA_VEGETACE,NA,val,submerzní,NA,ne,lok,NA,NA,submerzní
Romanogobio albipinatus,POP_PRESENCE,NA,min,1,jedinec,ano,lok,NA,NA,alespoò 1 jedinec
Romanogobio albipinatus,STA_DNO,NA,val,kameny,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio albipinatus,STA_DNO,NA,val,písek,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio albipinatus,STA_DNO,NA,val,štìrk,NA,ne,lok,NA,NA,"kameny, písek, štìrk"
Romanogobio albipinatus,STA_DNOTYPSOUCETPROCENT,NA,min,50,%,ne,lok,NA,NA,alespoò 50 %
Romanogobio albipinatus,STA_PROUD,NA,val,mírný,NA,ne,lok,NA,NA,"mírný, peøeje"
